NeuralNet(
  (network): Sequential(
    (0): Linear(in_features=2, out_features=48, bias=True)
    (1): Tanh()
    (2): Linear(in_features=48, out_features=48, bias=True)
    (3): Tanh()
    (4): Linear(in_features=48, out_features=48, bias=True)
    (5): Tanh()
    (6): Linear(in_features=48, out_features=48, bias=True)
    (7): Tanh()
    (8): Linear(in_features=48, out_features=2, bias=True)
  )
)
starting Adam training
It: 3400, Time: 2.54, mse_0: 7.9567e-02, mse_f: 2.3196e-01, total loss: 3.5215e-01, Error u,v: 9.1182e-03, 6.9050e-03
It: 3500, Time: 2.54, mse_0: 6.8938e-02, mse_f: 2.0982e-01, total loss: 2.9246e-01, Error u,v: 8.3706e-03, 6.2349e-03
It: 3600, Time: 2.38, mse_0: 5.7214e-02, mse_f: 1.9361e-01, total loss: 2.5695e-01, Error u,v: 7.7841e-03, 5.8412e-03
It: 3700, Time: 2.83, mse_0: 5.2995e-02, mse_f: 1.8197e-01, total loss: 2.4383e-01, Error u,v: 7.2548e-03, 5.4759e-03
It: 3800, Time: 2.87, mse_0: 1.9454e-01, mse_f: 2.9750e-01, total loss: 8.8608e-01, Error u,v: 7.9365e-03, 8.1097e-03
It: 3900, Time: 2.43, mse_0: 1.4344e-01, mse_f: 2.4192e-01, total loss: 6.6665e-01, Error u,v: 6.8104e-03, 5.7280e-03
It: 4000, Time: 2.38, mse_0: 8.3719e-02, mse_f: 1.7879e-01, total loss: 3.5427e-01, Error u,v: 6.1989e-03, 4.7756e-03
It: 4100, Time: 2.36, mse_0: 6.4516e-02, mse_f: 1.6985e-01, total loss: 3.3355e-01, Error u,v: 5.9813e-03, 5.1605e-03
It: 4200, Time: 2.75, mse_0: 3.9932e-01, mse_f: 4.2647e-01, total loss: 1.7594e+00, Error u,v: 6.5631e-03, 7.1168e-03
It: 4300, Time: 2.21, mse_0: 1.3369e-01, mse_f: 2.0716e-01, total loss: 6.2735e-01, Error u,v: 5.4087e-03, 4.7258e-03
It: 4400, Time: 2.38, mse_0: 4.4556e-02, mse_f: 1.3048e-01, total loss: 2.0821e-01, Error u,v: 5.1042e-03, 4.1796e-03
It: 4500, Time: 2.44, mse_0: 8.6722e-02, mse_f: 1.5195e-01, total loss: 3.6720e-01, Error u,v: 4.7247e-03, 3.9356e-03
It: 4600, Time: 2.66, mse_0: 3.3865e-02, mse_f: 1.1668e-01, total loss: 1.7187e-01, Error u,v: 4.6070e-03, 3.9491e-03
It: 4700, Time: 2.61, mse_0: 1.7097e-01, mse_f: 1.8248e-01, total loss: 6.8234e-01, Error u,v: 4.8804e-03, 4.7550e-03
It: 4800, Time: 2.35, mse_0: 1.1992e-01, mse_f: 1.6683e-01, total loss: 5.6321e-01, Error u,v: 4.6684e-03, 4.7427e-03
It: 4900, Time: 2.33, mse_0: 5.1095e-02, mse_f: 1.8740e-01, total loss: 4.2311e-01, Error u,v: 4.2112e-03, 3.3573e-03
It: 5000, Time: 2.49, mse_0: 7.0285e-01, mse_f: 1.0339e+00, total loss: 3.3007e+00, Error u,v: 5.4288e-03, 9.2927e-03
It: 5100, Time: 2.29, mse_0: 1.5271e-01, mse_f: 3.2081e-01, total loss: 7.2453e-01, Error u,v: 4.2430e-03, 5.4240e-03
It: 5200, Time: 2.40, mse_0: 4.5226e-02, mse_f: 1.7263e-01, total loss: 2.9595e-01, Error u,v: 4.6808e-03, 4.1708e-03
It: 5300, Time: 2.57, mse_0: 2.5181e-02, mse_f: 1.0381e-01, total loss: 1.8897e-01, Error u,v: 3.5930e-03, 2.6758e-03
It: 5400, Time: 2.32, mse_0: 1.3934e-02, mse_f: 8.1390e-02, total loss: 1.0418e-01, Error u,v: 3.2587e-03, 2.7358e-03
It: 5500, Time: 2.55, mse_0: 3.4055e-01, mse_f: 2.2990e-01, total loss: 1.3029e+00, Error u,v: 5.0455e-03, 5.6057e-03
It: 5600, Time: 2.79, mse_0: 2.8372e-02, mse_f: 7.7422e-02, total loss: 1.5676e-01, Error u,v: 4.0012e-03, 3.5689e-03
It: 5700, Time: 2.82, mse_0: 3.8623e-02, mse_f: 1.6313e-01, total loss: 2.5464e-01, Error u,v: 2.8055e-03, 3.6560e-03
It: 5800, Time: 2.74, mse_0: 9.0358e-02, mse_f: 8.4899e-02, total loss: 3.6618e-01, Error u,v: 3.3198e-03, 2.6973e-03
It: 5900, Time: 2.71, mse_0: 1.8303e-02, mse_f: 1.1253e-01, total loss: 1.4840e-01, Error u,v: 2.6926e-03, 3.0477e-03
It: 6000, Time: 2.57, mse_0: 2.3835e-02, mse_f: 1.0050e-01, total loss: 1.7897e-01, Error u,v: 3.5324e-03, 2.9119e-03
It: 6100, Time: 2.69, mse_0: 1.6393e-02, mse_f: 9.3625e-02, total loss: 1.2044e-01, Error u,v: 2.8766e-03, 1.8528e-03
It: 6200, Time: 2.41, mse_0: 2.1038e-02, mse_f: 9.3872e-02, total loss: 1.5357e-01, Error u,v: 2.6974e-03, 2.8999e-03
It: 6300, Time: 2.80, mse_0: 8.6899e-02, mse_f: 2.3376e-01, total loss: 5.0796e-01, Error u,v: 2.9803e-03, 4.3801e-03
It: 6400, Time: 2.46, mse_0: 7.2258e-02, mse_f: 6.7024e-02, total loss: 3.7856e-01, Error u,v: 3.9898e-03, 3.3568e-03
It: 6500, Time: 2.48, mse_0: 1.2636e-01, mse_f: 2.3470e-01, total loss: 5.6259e-01, Error u,v: 2.7508e-03, 3.7334e-03
